timestamp,participant_id,champion,team,position_x,position_y,visible_to_enemy,level,total_gold,match_id
1920480,1,Sett,100,2164,3609,false,18,14786,EUW1_7596582628
1920480,2,Vi,100,3934,2956,false,16,13618,EUW1_7596582628
1920480,3,Kennen,100,3908,4044,true,16,9730,EUW1_7596582628
1920480,4,MissFortune,100,6359,4841,true,15,12506,EUW1_7596582628
1920480,5,Lux,100,4305,3087,true,15,12186,EUW1_7596582628
1920480,6,Darius,200,10043,8130,false,17,11722,EUW1_7596582628
1920480,7,Briar,200,12097,8291,false,17,13263,EUW1_7596582628
1920480,8,Sylas,200,5803,3512,false,18,14535,EUW1_7596582628
1920480,9,Veigar,200,6239,6135,true,17,15693,EUW1_7596582628
1920480,10,Velkoz,200,5007,3967,true,17,14316,EUW1_7596582628
1980495,1,Sett,100,6424,4872,true,18,15154,EUW1_7596582628
1980495,2,Vi,100,6033,4890,true,16,13810,EUW1_7596582628
1980495,3,Kennen,100,5477,5166,true,16,10027,EUW1_7596582628
1980495,4,MissFortune,100,5338,4828,true,15,13088,EUW1_7596582628
1980495,5,Lux,100,5331,4830,true,15,12852,EUW1_7596582628
1980495,6,Darius,200,2357,2390,true,17,12315,EUW1_7596582628
1980495,7,Briar,200,2523,2091,true,18,13988,EUW1_7596582628
1980495,8,Sylas,200,5425,5288,true,18,15406,EUW1_7596582628
1980495,9,Veigar,200,2131,2652,true,18,16573,EUW1_7596582628
1980495,10,Velkoz,200,5866,5426,true,17,14739,EUW1_7596582628
2000317,1,Sett,100,6424,4872,true,18,15195,EUW1_7596582628
2000317,2,Vi,100,705,804,true,16,13851,EUW1_7596582628
2000317,3,Kennen,100,394,461,false,16,10068,EUW1_7596582628
2000317,4,MissFortune,100,5338,4828,true,15,13129,EUW1_7596582628
2000317,5,Lux,100,5331,4830,true,15,12903,EUW1_7596582628
2000317,6,Darius,200,1646,1139,true,17,12456,EUW1_7596582628
2000317,7,Briar,200,1794,870,true,18,14220,EUW1_7596582628
2000317,8,Sylas,200,5425,5288,true,18,15547,EUW1_7596582628
2000317,9,Veigar,200,1991,1604,true,18,16841,EUW1_7596582628
2000317,10,Velkoz,200,13719,13785,false,17,14883,EUW1_7596582628
0,1,DrMundo,100,603,611,false,1,500,EUW1_7596465657
0,2,Rammus,100,662,285,false,1,500,EUW1_7596465657
0,3,Sylas,100,362,135,false,1,500,EUW1_7596465657
0,4,Jinx,100,130,401,false,1,500,EUW1_7596465657
0,5,Velkoz,100,298,675,false,1,500,EUW1_7596465657
0,6,Garen,200,14103,14195,false,1,500,EUW1_7596465657
0,7,Zac,200,14426,14170,false,1,500,EUW1_7596465657
0,8,Fizz,200,14321,14673,false,1,500,EUW1_7596465657
0,9,Samira,200,14589,14454,false,1,500,EUW1_7596465657
0,10,Pantheon,200,14055,14493,false,1,500,EUW1_7596465657
60000,1,DrMundo,100,3232,10396,true,1,500,EUW1_7596465657
60000,2,Rammus,100,6853,2872,false,1,500,EUW1_7596465657
60000,3,Sylas,100,12090,7219,true,1,500,EUW1_7596465657
60000,4,Jinx,100,11890,6977,true,1,500,EUW1_7596465657
60000,5,Velkoz,100,11779,7342,true,1,500,EUW1_7596465657
60000,6,Garen,200,3338,11359,true,1,500,EUW1_7596465657
60000,7,Zac,200,12058,7209,true,1,500,EUW1_7596465657
60000,8,Fizz,200,9104,8717,false,1,500,EUW1_7596465657
60000,9,Samira,200,12881,4106,false,1,500,EUW1_7596465657
60000,10,Pantheon,200,12665,4325,false,1,500,EUW1_7596465657
120014,1,DrMundo,100,1970,12556,true,1,618,EUW1_7596465657
120014,2,Rammus,100,8446,2632,false,2,631,EUW1_7596465657
120014,3,Sylas,100,6823,6805,true,1,642,EUW1_7596465657
120014,4,Jinx,100,10129,1081,false,1,841,EUW1_7596465657
120014,5,Velkoz,100,11433,1748,true,1,605,EUW1_7596465657
120014,6,Garen,200,2165,12123,true,1,611,EUW1_7596465657
120014,7,Zac,200,11642,6739,false,2,631,EUW1_7596465657
120014,8,Fizz,200,7216,7302,true,1,625,EUW1_7596465657
120014,9,Samira,200,12588,2006,true,1,555,EUW1_7596465657
120014,10,Pantheon,200,12201,2576,true,1,604,EUW1_7596465657
180018,1,DrMundo,100,420,568,false,2,846,EUW1_7596465657
180018,2,Rammus,100,3704,7898,false,3,1043,EUW1_7596465657
180018,3,Sylas,100,7027,6840,true,3,911,EUW1_7596465657
180018,4,Jinx,100,11372,1680,true,1,1020,EUW1_7596465657
180018,5,Velkoz,100,11366,1446,true,3,890,EUW1_7596465657
180018,6,Garen,200,14340,14391,false,3,1201,EUW1_7596465657
180018,7,Zac,200,8000,9891,false,3,979,EUW1_7596465657
180018,8,Fizz,200,7337,7426,true,3,909,EUW1_7596465657
180018,9,Samira,200,12326,2188,true,2,860,EUW1_7596465657
180018,10,Pantheon,200,12675,1564,true,2,790,EUW1_7596465657
240046,1,DrMundo,100,1749,11518,true,4,1192,EUW1_7596465657
240046,2,Rammus,100,4577,9219,false,4,1413,EUW1_7596465657
240046,3,Sylas,100,5562,8563,false,4,1153,EUW1_7596465657
240046,4,Jinx,100,12293,2716,true,2,1331,EUW1_7596465657
240046,5,Velkoz,100,12102,3552,true,4,1101,EUW1_7596465657
240046,6,Garen,200,2420,12283,true,4,1491,EUW1_7596465657
240046,7,Zac,200,3134,11072,false,4,1369,EUW1_7596465657
240046,8,Fizz,200,10923,11213,false,4,1569,EUW1_7596465657
240046,9,Samira,200,13775,3896,false,3,1206,EUW1_7596465657
240046,10,Pantheon,200,13278,3540,true,3,980,EUW1_7596465657
300139,1,DrMundo,100,2033,11436,true,5,1549,EUW1_7596465657
300139,2,Rammus,100,6506,6479,true,4,1761,EUW1_7596465657
300139,3,Sylas,100,7277,6654,true,4,1645,EUW1_7596465657
300139,4,Jinx,100,12228,2215,false,3,1489,EUW1_7596465657
300139,5,Velkoz,100,8400,1464,false,4,1586,EUW1_7596465657
300139,6,Garen,200,2314,11853,true,5,1719,EUW1_7596465657
300139,7,Zac,200,10548,5269,false,4,1492,EUW1_7596465657
300139,8,Fizz,200,7060,6955,true,5,2183,EUW1_7596465657
300139,9,Samira,200,13601,3538,false,3,1570,EUW1_7596465657
300139,10,Pantheon,200,13735,8527,false,4,1481,EUW1_7596465657
360158,1,DrMundo,100,2595,12368,true,5,1797,EUW1_7596465657
360158,2,Rammus,100,394,461,false,5,2107,EUW1_7596465657
360158,3,Sylas,100,6370,6468,true,5,1887,EUW1_7596465657
360158,4,Jinx,100,12158,3163,true,4,1793,EUW1_7596465657
360158,5,Velkoz,100,10846,2040,false,4,1812,EUW1_7596465657
360158,6,Garen,200,3410,13399,true,6,2166,EUW1_7596465657
360158,7,Zac,200,11581,4174,true,4,1737,EUW1_7596465657
360158,8,Fizz,200,7154,7150,true,6,2452,EUW1_7596465657
360158,9,Samira,200,12893,2744,true,4,2220,EUW1_7596465657
360158,10,Pantheon,200,12635,2791,true,5,1864,EUW1_7596465657
420178,1,DrMundo,100,1310,11543,true,6,2135,EUW1_7596465657
420178,2,Rammus,100,3431,9593,false,5,2415,EUW1_7596465657
420178,3,Sylas,100,1300,834,false,6,2525,EUW1_7596465657
420178,4,Jinx,100,12354,2336,false,4,1957,EUW1_7596465657
420178,5,Velkoz,100,12345,3190,false,5,2041,EUW1_7596465657
420178,6,Garen,200,1799,12021,true,6,2462,EUW1_7596465657
420178,7,Zac,200,11302,12619,false,5,2044,EUW1_7596465657
420178,8,Fizz,200,9684,9361,false,6,2623,EUW1_7596465657
420178,9,Samira,200,13671,3481,false,5,2460,EUW1_7596465657
420178,10,Pantheon,200,13882,9217,false,5,2041,EUW1_7596465657
480208,1,DrMundo,100,4414,11982,true,7,2519,EUW1_7596465657
480208,2,Rammus,100,4096,10164,false,5,2537,EUW1_7596465657
480208,3,Sylas,100,5773,10848,false,7,2957,EUW1_7596465657
480208,4,Jinx,100,394,461,false,5,2429,EUW1_7596465657
480208,5,Velkoz,100,1062,551,false,6,2392,EUW1_7596465657
480208,6,Garen,200,4212,13736,false,7,2846,EUW1_7596465657
480208,7,Zac,200,4541,12177,true,6,2370,EUW1_7596465657
480208,8,Fizz,200,9192,5963,false,7,3221,EUW1_7596465657
480208,9,Samira,200,11611,1578,true,5,2704,EUW1_7596465657
480208,10,Pantheon,200,11482,1508,true,6,2413,EUW1_7596465657
540227,1,DrMundo,100,2573,12289,true,8,2910,EUW1_7596465657
540227,2,Rammus,100,3771,7958,false,6,2901,EUW1_7596465657
540227,3,Sylas,100,6916,7213,false,7,3638,EUW1_7596465657
540227,4,Jinx,100,12329,3127,true,5,2708,EUW1_7596465657
540227,5,Velkoz,100,11744,3273,false,6,2655,EUW1_7596465657
540227,6,Garen,200,2816,12635,true,8,3163,EUW1_7596465657
540227,7,Zac,200,12229,4886,false,6,2518,EUW1_7596465657
540227,8,Fizz,200,5474,10656,false,7,3487,EUW1_7596465657
540227,9,Samira,200,13358,3664,true,5,3058,EUW1_7596465657
540227,10,Pantheon,200,13769,9932,false,6,2677,EUW1_7596465657
600230,1,DrMundo,100,1289,11360,false,8,3075,EUW1_7596465657
600230,2,Rammus,100,6213,4302,false,7,3196,EUW1_7596465657
600230,3,Sylas,100,6285,6078,false,8,4051,EUW1_7596465657
600230,4,Jinx,100,12192,1921,true,6,2997,EUW1_7596465657
600230,5,Velkoz,100,11699,2133,true,6,2894,EUW1_7596465657
600230,6,Garen,200,12081,14162,false,9,3919,EUW1_7596465657
600230,7,Zac,200,10063,5733,false,7,2919,EUW1_7596465657
600230,8,Fizz,200,7466,7494,false,8,4234,EUW1_7596465657
600230,9,Samira,200,13436,2739,false,6,3365,EUW1_7596465657
600230,10,Pantheon,200,12422,1926,true,7,2928,EUW1_7596465657
660253,1,DrMundo,100,1291,12194,true,8,3457,EUW1_7596465657
660253,2,Rammus,100,10266,4663,false,7,3523,EUW1_7596465657
660253,3,Sylas,100,7695,7325,false,8,4328,EUW1_7596465657
660253,4,Jinx,100,10910,1472,false,6,3147,EUW1_7596465657
660253,5,Velkoz,100,11998,1794,false,7,3069,EUW1_7596465657
660253,6,Garen,200,1954,11874,true,9,4317,EUW1_7596465657
660253,7,Zac,200,8413,10074,false,7,3221,EUW1_7596465657
660253,8,Fizz,200,8806,8739,false,9,4754,EUW1_7596465657
660253,9,Samira,200,13289,2377,false,7,4277,EUW1_7596465657
660253,10,Pantheon,200,14139,12637,false,7,3419,EUW1_7596465657
720272,1,DrMundo,100,1186,11166,false,9,3685,EUW1_7596465657
720272,2,Rammus,100,2520,4517,false,7,3818,EUW1_7596465657
720272,3,Sylas,100,7043,7521,false,9,5474,EUW1_7596465657
720272,4,Jinx,100,13527,3416,true,7,3459,EUW1_7596465657
720272,5,Velkoz,100,13068,3572,true,7,3641,EUW1_7596465657
720272,6,Garen,200,2778,11420,false,10,4607,EUW1_7596465657
720272,7,Zac,200,13733,14189,false,7,3369,EUW1_7596465657
720272,8,Fizz,200,9835,9949,false,9,4946,EUW1_7596465657
720272,9,Samira,200,13427,4539,true,7,4428,EUW1_7596465657
720272,10,Pantheon,200,14020,11351,false,7,3643,EUW1_7596465657
780300,1,DrMundo,100,3405,13275,true,10,4021,EUW1_7596465657
780300,2,Rammus,100,3184,12362,true,8,4336,EUW1_7596465657
780300,3,Sylas,100,3554,13213,true,10,6101,EUW1_7596465657
780300,4,Jinx,100,10689,1322,true,7,4037,EUW1_7596465657
780300,5,Velkoz,100,1133,659,false,7,3816,EUW1_7596465657
780300,6,Garen,200,3759,13315,true,10,4883,EUW1_7596465657
780300,7,Zac,200,5827,11265,false,8,3730,EUW1_7596465657
780300,8,Fizz,200,2958,9251,false,10,5353,EUW1_7596465657
780300,9,Samira,200,11546,1403,true,8,4984,EUW1_7596465657
780300,10,Pantheon,200,11967,1361,true,8,4113,EUW1_7596465657
840330,1,DrMundo,100,7270,7655,true,10,4503,EUW1_7596465657
840330,2,Rammus,100,6924,5296,false,9,4638,EUW1_7596465657
840330,3,Sylas,100,1692,1265,false,11,7153,EUW1_7596465657
840330,4,Jinx,100,11830,1854,false,8,4216,EUW1_7596465657
840330,5,Velkoz,100,9838,1636,false,7,4082,EUW1_7596465657
840330,6,Garen,200,3209,13071,false,11,5343,EUW1_7596465657
840330,7,Zac,200,13575,13069,false,8,4248,EUW1_7596465657
840330,8,Fizz,200,8426,8342,true,10,5494,EUW1_7596465657
840330,9,Samira,200,13008,2780,false,8,5191,EUW1_7596465657
840330,10,Pantheon,200,13111,2693,false,8,4337,EUW1_7596465657
900345,1,DrMundo,100,6709,6435,true,10,4794,EUW1_7596465657
900345,2,Rammus,100,12378,1834,true,9,5264,EUW1_7596465657
900345,3,Sylas,100,5085,8389,false,11,7387,EUW1_7596465657
900345,4,Jinx,100,13104,1431,true,8,4467,EUW1_7596465657
900345,5,Velkoz,100,11188,1582,false,7,4314,EUW1_7596465657
900345,6,Garen,200,2463,11325,false,11,5676,EUW1_7596465657
900345,7,Zac,200,11030,6077,false,9,4665,EUW1_7596465657
900345,8,Fizz,200,7066,7102,true,11,6200,EUW1_7596465657
900345,9,Samira,200,13091,1425,true,9,5777,EUW1_7596465657
900345,10,Pantheon,200,13169,2938,false,9,5081,EUW1_7596465657
960353,1,DrMundo,100,7050,9009,true,11,5196,EUW1_7596465657
960353,2,Rammus,100,6243,8866,true,10,5654,EUW1_7596465657
960353,3,Sylas,100,6738,9508,true,12,8244,EUW1_7596465657
960353,4,Jinx,100,11103,1700,false,8,4590,EUW1_7596465657
960353,5,Velkoz,100,6989,9704,true,8,4467,EUW1_7596465657
960353,6,Garen,200,7241,8911,true,12,6495,EUW1_7596465657
960353,7,Zac,200,7022,9697,true,9,5032,EUW1_7596465657
960353,8,Fizz,200,7420,10145,true,11,6648,EUW1_7596465657
960353,9,Samira,200,12462,1865,false,9,6047,EUW1_7596465657
960353,10,Pantheon,200,7199,9885,true,9,5639,EUW1_7596465657
1020382,1,DrMundo,100,4537,7292,false,11,5552,EUW1_7596465657
1020382,2,Rammus,100,11010,4053,true,10,6524,EUW1_7596465657
1020382,3,Sylas,100,4960,5291,false,12,8487,EUW1_7596465657
1020382,4,Jinx,100,10487,3004,false,9,4932,EUW1_7596465657
1020382,5,Velkoz,100,11481,3945,true,8,4674,EUW1_7596465657
1020382,6,Garen,200,12404,13088,false,12,7116,EUW1_7596465657
1020382,7,Zac,200,12056,7580,false,10,5265,EUW1_7596465657
1020382,8,Fizz,200,10112,6094,false,12,6771,EUW1_7596465657
1020382,9,Samira,200,11897,1329,false,10,6446,EUW1_7596465657
1020382,10,Pantheon,200,10763,4856,true,9,5881,EUW1_7596465657
1080399,1,DrMundo,100,5748,5935,true,12,5828,EUW1_7596465657
1080399,2,Rammus,100,3798,6420,false,10,6646,EUW1_7596465657
1080399,3,Sylas,100,7146,3767,false,12,8994,EUW1_7596465657
1080399,4,Jinx,100,6807,1025,false,9,5054,EUW1_7596465657
1080399,5,Velkoz,100,5953,4363,true,8,4827,EUW1_7596465657
1080399,6,Garen,200,6034,6321,true,13,7778,EUW1_7596465657
1080399,7,Zac,200,12010,4810,false,10,5657,EUW1_7596465657
1080399,8,Fizz,200,7190,5156,false,12,7405,EUW1_7596465657
1080399,9,Samira,200,10529,1382,true,10,7322,EUW1_7596465657
1080399,10,Pantheon,200,5888,5252,true,10,6417,EUW1_7596465657
1140431,1,DrMundo,100,4333,3833,false,12,5972,EUW1_7596465657
1140431,2,Rammus,100,3960,9898,false,11,7186,EUW1_7596465657
1140431,3,Sylas,100,8356,7552,true,13,9731,EUW1_7596465657
1140431,4,Jinx,100,10521,1251,false,10,5442,EUW1_7596465657
1140431,5,Velkoz,100,5504,7064,true,9,5068,EUW1_7596465657
1140431,6,Garen,200,6219,7145,true,13,8142,EUW1_7596465657
1140431,7,Zac,200,7458,10986,false,11,6308,EUW1_7596465657
1140431,8,Fizz,200,11513,12155,false,12,7907,EUW1_7596465657
1140431,9,Samira,200,6530,7059,true,11,7639,EUW1_7596465657
1140431,10,Pantheon,200,6393,6767,true,11,7155,EUW1_7596465657
1200443,1,DrMundo,100,6679,6726,true,12,6317,EUW1_7596465657
1200443,2,Rammus,100,4636,9829,false,11,7309,EUW1_7596465657
1200443,3,Sylas,100,1624,11476,true,13,10507,EUW1_7596465657
1200443,4,Jinx,100,12854,2953,false,10,5703,EUW1_7596465657
1200443,5,Velkoz,100,3046,12085,false,10,5419,EUW1_7596465657
1200443,6,Garen,200,1470,11671,true,13,8377,EUW1_7596465657
1200443,7,Zac,200,5381,11505,false,12,6629,EUW1_7596465657
1200443,8,Fizz,200,8909,1323,false,13,8451,EUW1_7596465657
1200443,9,Samira,200,7784,6779,true,11,7851,EUW1_7596465657
1200443,10,Pantheon,200,6885,7215,true,11,7308,EUW1_7596465657
1260469,1,DrMundo,100,1449,9025,true,13,6589,EUW1_7596465657
1260469,2,Rammus,100,2726,1317,false,11,7976,EUW1_7596465657
1260469,3,Sylas,100,2326,9924,true,13,11016,EUW1_7596465657
1260469,4,Jinx,100,6211,1689,true,10,5847,EUW1_7596465657
1260469,5,Velkoz,100,1199,9093,true,10,6103,EUW1_7596465657
1260469,6,Garen,200,5054,12381,false,13,8549,EUW1_7596465657
1260469,7,Zac,200,1168,8373,true,13,7776,EUW1_7596465657
1260469,8,Fizz,200,5228,1392,true,14,10168,EUW1_7596465657
1260469,9,Samira,200,2518,9904,true,11,8338,EUW1_7596465657
1260469,10,Pantheon,200,2641,9936,true,11,7773,EUW1_7596465657
1320488,1,DrMundo,100,1446,4777,false,13,6711,EUW1_7596465657
1320488,2,Rammus,100,7047,6407,true,12,8458,EUW1_7596465657
1320488,3,Sylas,100,7178,6232,true,14,11700,EUW1_7596465657
1320488,4,Jinx,100,6331,6268,true,11,6141,EUW1_7596465657
1320488,5,Velkoz,100,6691,6494,true,10,6315,EUW1_7596465657
1320488,6,Garen,200,7759,6882,true,14,9281,EUW1_7596465657
1320488,7,Zac,200,9715,4567,false,13,8074,EUW1_7596465657
1320488,8,Fizz,200,8339,6334,true,14,10296,EUW1_7596465657
1320488,9,Samira,200,10010,4407,false,12,8648,EUW1_7596465657
1320488,10,Pantheon,200,7194,6257,true,12,7925,EUW1_7596465657
1380517,1,DrMundo,100,2595,6052,true,13,6926,EUW1_7596465657
1380517,2,Rammus,100,1867,2081,false,12,8602,EUW1_7596465657
1380517,3,Sylas,100,9551,4311,false,14,11823,EUW1_7596465657
1380517,4,Jinx,100,3274,4863,false,11,6264,EUW1_7596465657
1380517,5,Velkoz,100,1237,5878,true,10,6573,EUW1_7596465657
1380517,6,Garen,200,1657,6965,true,15,10267,EUW1_7596465657
1380517,7,Zac,200,11738,3476,false,13,8668,EUW1_7596465657
1380517,8,Fizz,200,1679,7025,true,14,11938,EUW1_7596465657
1380517,9,Samira,200,7130,7092,false,12,9181,EUW1_7596465657
1380517,10,Pantheon,200,9478,9219,false,12,8238,EUW1_7596465657
1440538,1,DrMundo,100,10929,4249,true,14,7611,EUW1_7596465657
1440538,2,Rammus,100,11427,3762,true,13,9208,EUW1_7596465657
1440538,3,Sylas,100,10830,2063,true,14,12600,EUW1_7596465657
1440538,4,Jinx,100,7781,1128,false,11,6816,EUW1_7596465657
1440538,5,Velkoz,100,11265,3846,true,11,7370,EUW1_7596465657
1440538,6,Garen,200,7170,6138,true,15,10469,EUW1_7596465657
1440538,7,Zac,200,10812,3361,true,14,9090,EUW1_7596465657
1440538,8,Fizz,200,10652,2934,true,15,12501,EUW1_7596465657
1440538,9,Samira,200,13253,12323,false,13,9353,EUW1_7596465657
1440538,10,Pantheon,200,10019,6291,false,13,8541,EUW1_7596465657
1500542,1,DrMundo,100,465,504,false,14,7733,EUW1_7596465657
1500542,2,Rammus,100,5740,3712,true,13,9484,EUW1_7596465657
1500542,3,Sylas,100,5112,4630,true,15,13692,EUW1_7596465657
1500542,4,Jinx,100,5455,3437,true,12,7543,EUW1_7596465657
1500542,5,Velkoz,100,12642,5625,false,11,7523,EUW1_7596465657
1500542,6,Garen,200,5864,4029,true,15,10617,EUW1_7596465657
1500542,7,Zac,200,6614,12475,false,15,9545,EUW1_7596465657
1500542,8,Fizz,200,5124,4726,true,15,13238,EUW1_7596465657
1500542,9,Samira,200,6837,4626,false,13,9935,EUW1_7596465657
1500542,10,Pantheon,200,5973,4329,true,13,9534,EUW1_7596465657
1560573,1,DrMundo,100,4959,8455,false,14,8256,EUW1_7596465657
1560573,2,Rammus,100,2386,8263,true,13,9737,EUW1_7596465657
1560573,3,Sylas,100,1285,8444,false,15,13856,EUW1_7596465657
1560573,4,Jinx,100,5059,1359,false,13,8090,EUW1_7596465657
1560573,5,Velkoz,100,3230,8080,true,12,8091,EUW1_7596465657
1560573,6,Garen,200,6414,6453,true,15,10809,EUW1_7596465657
1560573,7,Zac,200,3111,8968,true,15,9960,EUW1_7596465657
1560573,8,Fizz,200,9320,11337,false,15,13360,EUW1_7596465657
1560573,9,Samira,200,8721,8827,false,13,10079,EUW1_7596465657
1560573,10,Pantheon,200,3686,10639,false,13,9691,EUW1_7596465657
1620587,1,DrMundo,100,2798,6722,true,14,8868,EUW1_7596465657
1620587,2,Rammus,100,6534,7143,false,14,10377,EUW1_7596465657
1620587,3,Sylas,100,5774,6806,false,16,14262,EUW1_7596465657
1620587,4,Jinx,100,4627,8437,true,13,8408,EUW1_7596465657
1620587,5,Velkoz,100,4556,9212,true,12,8305,EUW1_7596465657
1620587,6,Garen,200,3148,7847,true,16,12098,EUW1_7596465657
1620587,7,Zac,200,7070,5337,false,15,10393,EUW1_7596465657
1620587,8,Fizz,200,5340,5414,true,16,13735,EUW1_7596465657
1620587,9,Samira,200,5638,9492,true,14,10980,EUW1_7596465657
1620587,10,Pantheon,200,5380,8975,true,14,10043,EUW1_7596465657
1680610,1,DrMundo,100,2551,5017,false,15,9373,EUW1_7596465657
1680610,2,Rammus,100,7835,3505,false,14,10499,EUW1_7596465657
1680610,3,Sylas,100,6303,2340,false,16,14538,EUW1_7596465657
1680610,4,Jinx,100,6442,5937,false,13,8718,EUW1_7596465657
1680610,5,Velkoz,100,6979,5043,false,13,8653,EUW1_7596465657
1680610,6,Garen,200,8541,6402,false,16,12553,EUW1_7596465657
1680610,7,Zac,200,10906,5176,false,16,10790,EUW1_7596465657
1680610,8,Fizz,200,12409,13090,false,16,14307,EUW1_7596465657
1680610,9,Samira,200,11999,6671,false,14,11353,EUW1_7596465657
1680610,10,Pantheon,200,9517,5913,false,14,10270,EUW1_7596465657
1740633,1,DrMundo,100,5344,13636,true,15,10471,EUW1_7596465657
1740633,2,Rammus,100,7347,7678,true,15,11202,EUW1_7596465657
1740633,3,Sylas,100,7788,6767,true,16,15658,EUW1_7596465657
1740633,4,Jinx,100,6321,6768,true,14,9152,EUW1_7596465657
1740633,5,Velkoz,100,7456,6690,true,14,9202,EUW1_7596465657
1740633,6,Garen,200,8340,5528,false,16,12836,EUW1_7596465657
1740633,7,Zac,200,7128,7592,true,16,10917,EUW1_7596465657
1740633,8,Fizz,200,8159,7809,true,16,14801,EUW1_7596465657
1740633,9,Samira,200,7494,7503,true,14,11555,EUW1_7596465657
1740633,10,Pantheon,200,10427,10109,false,14,10452,EUW1_7596465657
1800643,1,DrMundo,100,1818,2571,false,16,10747,EUW1_7596465657
1800643,2,Rammus,100,3280,4016,false,15,11474,EUW1_7596465657
1800643,3,Sylas,100,4599,7247,true,16,16259,EUW1_7596465657
1800643,4,Jinx,100,394,461,false,14,9714,EUW1_7596465657
1800643,5,Velkoz,100,4764,6915,true,14,9389,EUW1_7596465657
1800643,6,Garen,200,4797,7911,true,16,12958,EUW1_7596465657
1800643,7,Zac,200,5042,8014,true,16,11449,EUW1_7596465657
1800643,8,Fizz,200,14340,14391,false,16,15021,EUW1_7596465657
1800643,9,Samira,200,11541,12266,false,14,11795,EUW1_7596465657
1800643,10,Pantheon,200,4667,6953,true,14,10668,EUW1_7596465657
1860651,1,DrMundo,100,8193,7089,true,16,11128,EUW1_7596465657
1860651,2,Rammus,100,7415,6926,true,15,11701,EUW1_7596465657
1860651,3,Sylas,100,8478,7640,true,17,16817,EUW1_7596465657
1860651,4,Jinx,100,7840,7277,true,15,10866,EUW1_7596465657
1860651,5,Velkoz,100,2011,1459,false,14,9774,EUW1_7596465657
1860651,6,Garen,200,8554,7690,true,17,13318,EUW1_7596465657
1860651,7,Zac,200,4802,4754,true,16,11883,EUW1_7596465657
1860651,8,Fizz,200,9165,8421,true,17,16063,EUW1_7596465657
1860651,9,Samira,200,7698,7357,true,15,12299,EUW1_7596465657
1860651,10,Pantheon,200,11652,11116,false,14,10958,EUW1_7596465657
1920661,1,DrMundo,100,1462,5752,false,16,11250,EUW1_7596465657
1920661,2,Rammus,100,4552,5937,false,15,12091,EUW1_7596465657
1920661,3,Sylas,100,671,928,false,17,16960,EUW1_7596465657
1920661,4,Jinx,100,2936,2413,false,15,10988,EUW1_7596465657
1920661,5,Velkoz,100,1489,2235,false,14,10211,EUW1_7596465657
1920661,6,Garen,200,3693,10099,false,18,14070,EUW1_7596465657
1920661,7,Zac,200,6990,10965,false,17,12326,EUW1_7596465657
1920661,8,Fizz,200,8722,9994,false,18,16993,EUW1_7596465657
1920661,9,Samira,200,14025,13821,false,16,13740,EUW1_7596465657
1920661,10,Pantheon,200,14061,13971,false,15,11421,EUW1_7596465657
1980685,1,DrMundo,100,4883,4949,true,16,11761,EUW1_7596465657
1980685,2,Rammus,100,5491,6294,true,16,12434,EUW1_7596465657
1980685,3,Sylas,100,4890,6226,true,17,17254,EUW1_7596465657
1980685,4,Jinx,100,5601,5897,true,15,11565,EUW1_7596465657
1980685,5,Velkoz,100,5598,5184,true,15,10469,EUW1_7596465657
1980685,6,Garen,200,7799,3560,false,18,14302,EUW1_7596465657
1980685,7,Zac,200,4940,6046,true,17,12810,EUW1_7596465657
1980685,8,Fizz,200,1352,10778,true,18,17216,EUW1_7596465657
1980685,9,Samira,200,5509,6526,true,16,14394,EUW1_7596465657
1980685,10,Pantheon,200,4871,6053,true,15,11710,EUW1_7596465657
2040692,1,DrMundo,100,3900,2850,true,17,12392,EUW1_7596465657
2040692,2,Rammus,100,124,308,false,16,13426,EUW1_7596465657
2040692,3,Sylas,100,3768,2460,true,17,17443,EUW1_7596465657
2040692,4,Jinx,100,6192,5976,false,15,12183,EUW1_7596465657
2040692,5,Velkoz,100,3546,2294,true,15,11053,EUW1_7596465657
2040692,6,Garen,200,11251,10736,false,18,14450,EUW1_7596465657
2040692,7,Zac,200,3882,2509,true,18,14059,EUW1_7596465657
2040692,8,Fizz,200,1652,4732,true,18,17954,EUW1_7596465657
2040692,9,Samira,200,13747,13205,false,16,14758,EUW1_7596465657
2040692,10,Pantheon,200,4455,4091,true,16,12090,EUW1_7596465657
2100714,1,DrMundo,100,10455,5139,true,17,12862,EUW1_7596465657
2100714,2,Rammus,100,10488,4990,true,16,13548,EUW1_7596465657
2100714,3,Sylas,100,11819,4941,true,17,17576,EUW1_7596465657
2100714,4,Jinx,100,11028,4005,true,16,12611,EUW1_7596465657
2100714,5,Velkoz,100,4913,3045,false,15,11205,EUW1_7596465657
2100714,6,Garen,200,10479,5104,true,18,14660,EUW1_7596465657
2100714,7,Zac,200,10388,5010,true,18,14390,EUW1_7596465657
2100714,8,Fizz,200,10943,4917,true,18,18927,EUW1_7596465657
2100714,9,Samira,200,10531,5111,true,17,15088,EUW1_7596465657
2100714,10,Pantheon,200,12685,9548,false,16,12243,EUW1_7596465657
2158052,1,DrMundo,100,9894,6111,false,17,12979,EUW1_7596465657
2158052,2,Rammus,100,394,461,true,16,13664,EUW1_7596465657
2158052,3,Sylas,100,770,656,true,17,17692,EUW1_7596465657
2158052,4,Jinx,100,10647,3554,false,16,12727,EUW1_7596465657
